"package","initial_count","storage_temp","day","count","growth_model","loc","sampling_code"
60,4.73634863448406,6,18,7.75179612910647,"mm-strain","us",6
60,4.73634863448406,6,19,7.76512893132819,"mm-strain","us",6
60,4.73634863448406,6,20,7.77493454389731,"mm-strain","us",6
60,4.73634863448406,6,21,7.78225087795337,"mm-strain","us",6
60,4.73634863448406,6,22,7.78778279064412,"mm-strain","us",6
60,4.73634863448406,6,23,7.792014973859,"mm-strain","us",6
60,4.73634863448406,6,24,7.7952857837901,"mm-strain","us",6
60,4.73634863448406,6,25,7.79783533023783,"mm-strain","us",6
60,4.73634863448406,6,26,7.79983686846183,"mm-strain","us",6
60,4.73634863448406,6,27,7.80141744024966,"mm-strain","us",6
60,4.73634863448406,6,28,7.80267159901578,"mm-strain","us",6
60,4.73634863448406,6,29,7.80367066590916,"mm-strain","us",6
60,4.73634863448406,6,30,7.80446907276201,"mm-strain","us",6
61,5.34688702705264,6,1,5.38047609494232,"mm-strain","us",6
61,5.34688702705264,6,2,5.45104707621496,"mm-strain","us",6
61,5.34688702705264,6,3,5.60179830106354,"mm-strain","us",6
61,5.34688702705264,6,4,5.861862047841,"mm-strain","us",6
61,5.34688702705264,6,5,6.21197875240883,"mm-strain","us",6
61,5.34688702705264,6,6,6.60279708073378,"mm-strain","us",6
61,5.34688702705264,6,7,6.98678954743567,"mm-strain","us",6
61,5.34688702705264,6,8,7.3241296290243,"mm-strain","us",6
61,5.34688702705264,6,9,7.59347850083873,"mm-strain","us",6
61,5.34688702705264,6,10,7.79552145857903,"mm-strain","us",6
61,5.34688702705264,6,11,7.94265688357183,"mm-strain","us",6
61,5.34688702705264,6,12,8.0488753242646,"mm-strain","us",6
61,5.34688702705264,6,13,8.12558502778948,"mm-strain","us",6
61,5.34688702705264,6,14,8.18112405341563,"mm-strain","us",6
61,5.34688702705264,6,15,8.22141274228145,"mm-strain","us",6
61,5.34688702705264,6,16,8.25066341639183,"mm-strain","us",6
61,5.34688702705264,6,17,8.271901654561,"mm-strain","us",6
61,5.34688702705264,6,18,8.28731737894038,"mm-strain","us",6
61,5.34688702705264,6,19,8.29850212803551,"mm-strain","us",6
61,5.34688702705264,6,20,8.30661407620423,"mm-strain","us",6
61,5.34688702705264,6,21,8.3124958389406,"mm-strain","us",6
61,5.34688702705264,6,22,8.31675991463556,"mm-strain","us",6
61,5.34688702705264,6,23,8.3198510861665,"mm-strain","us",6
61,5.34688702705264,6,24,8.32209206561326,"mm-strain","us",6
61,5.34688702705264,6,25,8.32371684571069,"mm-strain","us",6
61,5.34688702705264,6,26,8.32489501977467,"mm-strain","us",6
