"package","initial_count","storage_temp","day","count","growth_model","loc","sampling_code"
19,5.03634131762781,6,2,5.6226831225054,"mm-apc","us",2
19,5.03634131762781,6,3,5.91585402494419,"mm-apc","us",2
19,5.03634131762781,6,4,6.20902492738298,"mm-apc","us",2
19,5.03634131762781,6,5,6.50219582982177,"mm-apc","us",2
19,5.03634131762781,6,6,6.79536673226056,"mm-apc","us",2
19,5.03634131762781,6,7,7.08853763469936,"mm-apc","us",2
19,5.03634131762781,6,8,7.38170853713815,"mm-apc","us",2
19,5.03634131762781,6,9,7.67487943957694,"mm-apc","us",2
19,5.03634131762781,6,10,7.96805034201573,"mm-apc","us",2
19,5.03634131762781,6,11,8.26122124445452,"mm-apc","us",2
19,5.03634131762781,6,12,8.55439214689332,"mm-apc","us",2
19,5.03634131762781,6,13,8.84756304933211,"mm-apc","us",2
19,5.03634131762781,6,14,9.1407339517709,"mm-apc","us",2
19,5.03634131762781,6,15,9.43390485420969,"mm-apc","us",2
19,5.03634131762781,6,16,9.59206315398229,"mm-apc","us",2
19,5.03634131762781,6,17,9.59206315398229,"mm-apc","us",2
19,5.03634131762781,6,18,9.59206315398229,"mm-apc","us",2
19,5.03634131762781,6,19,9.59206315398229,"mm-apc","us",2
19,5.03634131762781,6,20,9.59206315398229,"mm-apc","us",2
19,5.03634131762781,6,21,9.59206315398229,"mm-apc","us",2
19,5.03634131762781,6,22,9.59206315398229,"mm-apc","us",2
19,5.03634131762781,6,23,9.59206315398229,"mm-apc","us",2
19,5.03634131762781,6,24,9.59206315398229,"mm-apc","us",2
19,5.03634131762781,6,25,9.59206315398229,"mm-apc","us",2
19,5.03634131762781,6,26,9.59206315398229,"mm-apc","us",2
19,5.03634131762781,6,27,9.59206315398229,"mm-apc","us",2
19,5.03634131762781,6,28,9.59206315398229,"mm-apc","us",2
19,5.03634131762781,6,29,9.59206315398229,"mm-apc","us",2
19,5.03634131762781,6,30,9.59206315398229,"mm-apc","us",2
20,5.05507384968165,6,1,5.34824475212044,"mm-apc","us",2
20,5.05507384968165,6,2,5.64141565455924,"mm-apc","us",2
20,5.05507384968165,6,3,5.93458655699803,"mm-apc","us",2
20,5.05507384968165,6,4,6.22775745943682,"mm-apc","us",2
20,5.05507384968165,6,5,6.52092836187561,"mm-apc","us",2
20,5.05507384968165,6,6,6.8140992643144,"mm-apc","us",2
20,5.05507384968165,6,7,7.1072701667532,"mm-apc","us",2
20,5.05507384968165,6,8,7.40044106919199,"mm-apc","us",2
20,5.05507384968165,6,9,7.69361197163078,"mm-apc","us",2
20,5.05507384968165,6,10,7.98678287406957,"mm-apc","us",2
20,5.05507384968165,6,11,8.27995377650836,"mm-apc","us",2
20,5.05507384968165,6,12,8.57312467894716,"mm-apc","us",2
20,5.05507384968165,6,13,8.86629558138595,"mm-apc","us",2
20,5.05507384968165,6,14,9.15946648382474,"mm-apc","us",2
20,5.05507384968165,6,15,9.45263738626353,"mm-apc","us",2
20,5.05507384968165,6,16,9.59206315398229,"mm-apc","us",2
20,5.05507384968165,6,17,9.59206315398229,"mm-apc","us",2
20,5.05507384968165,6,18,9.59206315398229,"mm-apc","us",2
